TRANSACTION_MONTH,TRANSACTION_YEAR,BUYER_STATE,BUYER_COUNTY,BUYER_MME,State Population
1,2008,TX,BELL,2798.480032500007,24287096
1,2008,TX,BEXAR,21139.082989587932,24287096
1,2008,TX,BLANCO,52.364475000000006,24287096
1,2008,TX,BOSQUE,202.60576499999988,24287096
1,2008,TX,BOWIE,2522.0393223625056,24287096
1,2008,TX,BRAZORIA,4929.770666087527,24287096
1,2008,TX,BRAZOS,1634.6779145000035,24287096
1,2008,TX,BREWSTER,183.93371249999998,24287096
1,2008,TX,BROOKS,69.10950000000001,24287096
1,2008,TX,BROWN,1390.1707500000023,24287096
1,2008,TX,BURLESON,109.13549999999996,24287096
1,2008,TX,BURNET,903.7407660000005,24287096
1,2008,TX,CALDWELL,281.2180349999996,24287096
1,2008,TX,CALHOUN,497.6969099999992,24287096
1,2008,TX,CALLAHAN,142.06432500000003,24287096
1,2008,TX,CAMERON,2503.522974862504,24287096
1,2008,TX,CAMP,150.40316249999998,24287096
1,2008,TX,CARSON,17.042009999999998,24287096
1,2008,TX,CASS,953.5566002250011,24287096
1,2008,TX,CASTRO,50.64742500000002,24287096
1,2008,TX,CHAMBERS,138.73503000000002,24287096
1,2008,TX,CHEROKEE,1007.7095325000013,24287096
1,2008,TX,CHILDRESS,246.04471544999987,24287096
1,2008,TX,CLAY,112.5021788625,24287096
1,2008,TX,COLEMAN,68.68500000000002,24287096
1,2008,TX,COLLIN,9636.419756862673,24287096
1,2008,TX,COLORADO,222.72247499999975,24287096
1,2008,TX,COMAL,1637.1006325000033,24287096
1,2008,TX,COMANCHE,195.07342500000001,24287096
1,2008,TX,COOKE,955.0822650000011,24287096
1,2008,TX,CORYELL,631.7857050000002,24287096
1,2008,TX,CRANE,26.838525,24287096
1,2008,TX,CROCKETT,28.314600000000002,24287096
1,2008,TX,CROSBY,75.16350000000003,24287096
1,2008,TX,DALLAM,81.89917499999999,24287096
1,2008,TX,DALLAS,32831.26584148915,24287096
1,2008,TX,DAWSON,88.20225000000002,24287096
1,2008,TX,DE WITT,415.38419999999974,24287096
1,2008,TX,DEAF SMITH,153.27750000000003,24287096
1,2008,TX,DENTON,9595.797104862659,24287096
1,2008,TX,DICKENS,10.879799999999998,24287096
1,2008,TX,DIMMIT,111.9642,24287096
1,2008,TX,DONLEY,27.225599999999993,24287096
1,2008,TX,DUVAL,20.05995,24287096
1,2008,TX,EASTLAND,375.98114658749927,24287096
1,2008,TX,ECTOR,3257.776071000005,24287096
1,2008,TX,EL PASO,5586.448560862529,24287096
1,2008,TX,ELLIS,2108.4466584500083,24287096
1,2008,TX,ERATH,651.0437025000001,24287096
1,2008,TX,FALLS,136.9760249999999,24287096
1,2008,TX,FANNIN,495.5321699999986,24287096
1,2008,TX,FAYETTE,372.8975963624995,24287096
1,2008,TX,FISHER,45.871200000000016,24287096
1,2008,TX,FLOYD,43.55400000000001,24287096
1,2008,TX,FOARD,8.7783,24287096
1,2008,TX,FORT BEND,6298.829201862561,24287096
1,2008,TX,FRANKLIN,144.2553750000001,24287096
1,2008,TX,FREESTONE,245.82674999999963,24287096
1,2008,TX,FRIO,109.94182500000002,24287096
1,2008,TX,GAINES,150.684525,24287096
1,2008,TX,GALVESTON,6101.959557862562,24287096
1,2008,TX,GARZA,25.523970000000002,24287096
1,2008,TX,GILLESPIE,363.7732574999995,24287096
1,2008,TX,GOLIAD,33.29700000000001,24287096
1,2008,TX,GONZALES,199.65568886250003,24287096
1,2008,TX,GRAY,467.3231624999992,24287096
1,2008,TX,GRAYSON,4615.121067500008,24287096
1,2008,TX,GREGG,4162.082101812502,24287096
1,2008,TX,GRIMES,128.0385,24287096
1,2008,TX,GUADALUPE,1224.8385035000042,24287096
1,2008,TX,HALE,335.9381818124991,24287096
